NZ_CP157361.1	ARO:3005059	LptD	100.000	2349	0	0	4797664	4800012	1	2349	0.0	4338
NZ_CP157361.1	ARO:3005047	eptB	99.652	1725	6	0	218802	220526	1	1725	0.0	3153
NZ_CP157361.1	ARO:3005053	ArnT	99.819	1656	3	0	295867	297522	1	1656	0.0	3042
NZ_CP157361.1	ARO:3007682	MdtQ	99.514	1440	7	0	1786454	1787893	1	1440	0.0	2621
NZ_CP157361.1	ARO:3004588	Kpne_KpnG	99.488	1173	6	0	1182215	1183387	1173	1	0.0	2134
NZ_CP157361.1	ARO:3005044	OmpA	99.733	1125	3	0	3709588	3710712	1	1125	0.0	2061
NZ_CP157361.1	ARO:3004041	Kpne_acrA	97.744	1197	24	2	4359841	4361034	1	1197	0.0	2058
NZ_CP157361.1	ARO:3004122	Kpne_OmpK37	95.498	1155	22	15	3100067	3101221	1	1125	0.0	1818
NZ_CP157361.1	ARO:3001364	SHV-182	99.884	861	1	0	2931306	2932166	1	861	0.0	1585
NZ_CP157361.1	ARO:3001198	SHV-159	99.883	858	1	0	2931306	2932163	1	858	0.0	1580
NZ_CP157361.1	ARO:3001197	SHV-158	99.883	858	1	0	2931306	2932163	1	858	0.0	1580
NZ_CP157361.1	ARO:3001070	SHV-11	99.768	861	2	0	2931306	2932166	1	861	0.0	1580
NZ_CP157361.1	ARO:3001194	SHV-155	99.883	856	1	0	2931306	2932161	1	856	0.0	1576
NZ_CP157361.1	ARO:3001195	SHV-156	99.652	861	3	0	2931306	2932166	1	861	0.0	1574
NZ_CP157361.1	ARO:3001165	SHV-116	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3005247	SHV-228	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3005243	SHV-215	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3005233	SHV-227	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001124	SHV-70	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3003154	SHV-187	99.308	867	6	0	2931300	2932166	1	867	0.0	1568
NZ_CP157361.1	ARO:3001156	SHV-107	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001072	SHV-13	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001089	SHV-31	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001357	SHV-173	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001128	SHV-74	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001083	SHV-25	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001129	SHV-75	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3003152	SHV-185	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001122	SHV-67	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3001123	SHV-69	99.535	861	4	0	2931306	2932166	1	861	0.0	1568
NZ_CP157361.1	ARO:3005253	SHV-202	99.193	867	7	0	2931300	2932166	1	867	0.0	1563
NZ_CP157361.1	ARO:3005251	SHV-213	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3005250	SHV-217	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3005249	SHV-203	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3005242	SHV-209	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3005240	SHV-224	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3005235	SHV-214	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3005226	SHV-208	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001345	SHV-144	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001085	SHV-27	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001086	SHV-28	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001098	SHV-40	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001159	SHV-110	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001139	SHV-85	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001337	SHV-99	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001115	SHV-60	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001146	SHV-94	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001135	SHV-81	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001340	SHV-119	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001059	SHV-1	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001131	SHV-77	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001148	SHV-96	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001356	SHV-172	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001181	SHV-137	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001168	SHV-121	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001093	SHV-35	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001116	SHV-61	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001141	SHV-89	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001112	SHV-56	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001071	SHV-12	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001133	SHV-79	99.419	861	5	0	2931306	2932166	1	861	0.0	1563
NZ_CP157361.1	ARO:3001137	SHV-83	99.418	859	5	0	2931308	2932166	3	861	0.0	1559
NZ_CP157361.1	ARO:3001341	SHV-132	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005239	SHV-193	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005237	SHV-1b-b	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005236	SHV-207	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005232	SHV-199	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005231	SHV-219	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005229	SHV-196	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005228	SHV-226	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005227	SHV-206	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005223	SHV-194	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005215	SHV-216	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3005212	SHV-212	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001362	SHV-179	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001361	SHV-178	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001185	SHV-145	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001102	SHV-44	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001336	SHV-98	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001199	SHV-160	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001160	SHV-111	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001147	SHV-95	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001061	SHV-2A	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001344	SHV-143	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001108	SHV-51	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001179	SHV-135	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001084	SHV-26	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001134	SHV-80	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001077	SHV-19	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001178	SHV-134	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001121	SHV-66	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001145	SHV-93	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001091	SHV-33	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001200	SHV-161	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001196	SHV-157	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001073	SHV-14	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001149	SHV-97	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001117	SHV-62	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001157	SHV-108	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001184	SHV-142	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001096	SHV-38	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001094	SHV-36	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001065	SHV-6	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001132	SHV-78	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001090	SHV-32	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001150	SHV-101	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001100	SHV-42	99.303	861	6	0	2931306	2932166	1	861	0.0	1557
NZ_CP157361.1	ARO:3001153	SHV-104	99.302	860	6	0	2931307	2932166	2	861	0.0	1555
NZ_CP157361.1	ARO:3001187	SHV-148	99.416	856	5	0	2931306	2932161	1	856	0.0	1554
NZ_CP157361.1	ARO:3003591	SHV-191	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001355	SHV-171	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3005241	SHV-225	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3005230	SHV-211	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3005225	SHV-210	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3005213	SHV-204	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3005211	SHV-201	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3005210	SHV-195	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3005207	SHV-205	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001107	SHV-50	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001087	SHV-29	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001167	SHV-120	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001140	SHV-86	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001120	SHV-65	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001158	SHV-109	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001114	SHV-59	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001125	SHV-71	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001152	SHV-103	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001060	SHV-2	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001130	SHV-76	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3003153	SHV-186	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001155	SHV-106	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001183	SHV-141	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001113	SHV-57	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001095	SHV-37	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001136	SHV-82	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001106	SHV-49	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001177	SHV-133	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001067	SHV-8	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001074	SHV-15	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001350	SHV-180	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001347	SHV-164	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001191	SHV-152	99.301	858	6	0	2931306	2932163	1	858	0.0	1552
NZ_CP157361.1	ARO:3001119	SHV-64	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001082	SHV-24	99.187	861	7	0	2931306	2932166	1	861	0.0	1552
NZ_CP157361.1	ARO:3001351	SHV-183	99.074	864	5	1	2931306	2932166	1	864	0.0	1548
NZ_CP157361.1	ARO:3001182	SHV-140	99.185	859	7	0	2931308	2932166	3	861	0.0	1548
NZ_CP157361.1	ARO:3001169	SHV-122	99.074	864	5	3	2931306	2932166	1	864	0.0	1548
NZ_CP157361.1	ARO:3001164	SHV-115	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3005252	SHV-221	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3005214	SHV-197	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3005209	SHV-198	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001063	SHV-4	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001062	SHV-3	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3003156	SHV-189	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001064	SHV-5	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001138	SHV-84	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001193	SHV-154	99.184	858	7	0	2931306	2932163	1	858	0.0	1546
NZ_CP157361.1	ARO:3001103	SHV-45	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001105	SHV-48	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001118	SHV-63	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001186	SHV-147	99.184	858	7	0	2931306	2932163	1	858	0.0	1546
NZ_CP157361.1	ARO:3001352	SHV-168	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001111	SHV-55	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001189	SHV-150	99.184	858	7	0	2931306	2932163	1	858	0.0	1546
NZ_CP157361.1	ARO:3001101	SHV-43	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001151	SHV-102	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001126	SHV-72	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001176	SHV-129	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001088	SHV-30	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001144	SHV-92	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001099	SHV-41	99.071	861	8	0	2931306	2932166	1	861	0.0	1546
NZ_CP157361.1	ARO:3001202	SHV-163	99.182	856	7	0	2931306	2932161	1	856	0.0	1543
NZ_CP157361.1	ARO:3003590	SHV-190	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3001346	SHV-146	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3005248	SHV-200	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3005238	SHV-218	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3005234	SHV-223	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3005224	SHV-220	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3005208	SHV-222	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3001066	SHV-7	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3001190	SHV-151	99.068	858	8	0	2931306	2932163	1	858	0.0	1541
NZ_CP157361.1	ARO:3001092	SHV-34	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3001188	SHV-149	99.068	858	8	0	2931306	2932163	1	858	0.0	1541
NZ_CP157361.1	ARO:3001192	SHV-153	99.068	858	8	0	2931306	2932163	1	858	0.0	1541
NZ_CP157361.1	ARO:3003155	SHV-188	98.625	873	6	1	2931300	2932166	1	873	0.0	1541
NZ_CP157361.1	ARO:3001076	SHV-18	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3001109	SHV-52	98.955	861	9	0	2931306	2932166	1	861	0.0	1541
NZ_CP157361.1	ARO:3001203	SHV-165	98.951	858	9	0	2931306	2932163	1	858	0.0	1535
NZ_CP157361.1	ARO:3001104	SHV-46	98.839	861	10	0	2931306	2932166	1	861	0.0	1535
NZ_CP157361.1	ARO:3001201	SHV-162	98.951	858	9	0	2931306	2932163	1	858	0.0	1535
NZ_CP157361.1	ARO:3001175	SHV-128	98.839	861	10	0	2931306	2932166	1	861	0.0	1535
NZ_CP157361.1	ARO:3001154	SHV-105	98.839	861	10	0	2931306	2932166	1	861	0.0	1535
